bank_id,reporting_year,electricity_kwh,scope2_location_tco2e,scope2_market_tco2e,invoice_id,facility_id,invoice_year,invoice_month,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope1_gas_tco2e
BANK01,,29047,10.7154,6.4293,UI0000925,FAC0026,2024,2024-01,6075.3,40,12588,1042.09,158,676.73,11618.8,I-REC,0.3689,2.5428
BANK01,,26609,9.8161,2.9448,UI0000926,FAC0026,2024,2024-02,6313.16,70,11626,1344.06,284,1194.32,18626.3,GO,0.3689,2.3485
BANK01,,19739,7.2817,3.6409,UI0000927,FAC0026,2024,2024-03,4300.12,50,9598,903.62,292,1280.15,9869.5,GO,0.3689,1.9388
BANK01,,20908,7.713,3.8565,UI0000928,FAC0026,2024,2024-04,4073.04,50,9206,1014.94,192,618.41,10454.0,I-REC,0.3689,1.8596
BANK01,,22432,8.2752,4.9651,UI0000929,FAC0026,2024,2024-05,4573.93,40,9560,956.87,284,1352.32,8972.8,I-REC,0.3689,1.9311
BANK01,,27609,10.185,3.0555,UI0000930,FAC0026,2024,2024-06,5956.42,70,12070,1314.67,252,1154.75,19326.3,GO,0.3689,2.4381
BANK01,,27182,10.0274,5.0137,UI0000931,FAC0026,2024,2024-07,6657.01,50,11630,1627.49,199,958.33,13591.0,GO,0.3689,2.3493
BANK01,,25131,9.2708,5.5625,UI0000932,FAC0026,2024,2024-08,6322.06,40,11063,953.08,205,951.55,10052.4,GO,0.3689,2.2347
BANK01,,20797,7.672,4.6032,UI0000933,FAC0026,2024,2024-09,5172.16,40,8709,987.42,223,922.0,8318.8,GO,0.3689,1.7592
BANK01,,18857,6.9563,3.4782,UI0000934,FAC0026,2024,2024-10,4431.87,50,9111,1251.27,136,578.09,9428.5,GO,0.3689,1.8404
BANK01,,21933,8.0911,3.2364,UI0000935,FAC0026,2024,2024-11,5607.1,60,10031,1060.18,294,1041.01,13159.8,I-REC,0.3689,2.0263
BANK01,,29852,11.0124,5.5062,UI0000936,FAC0026,2024,2024-12,7772.62,50,11486,1228.37,154,560.12,14926.0,GO,0.3689,2.3202
BANK01,,59370,23.2374,16.2662,UI0000937,FAC0027,2022,2022-01,11234.5,30,25826,2108.82,292,1310.19,17811.0,GO,0.3914,5.2169
BANK01,,60092,23.52,18.816,UI0000938,FAC0027,2022,2022-02,13839.14,20,30219,2810.96,164,780.2,12018.4,I-REC,0.3914,6.1042
BANK01,,47504,18.5931,9.2965,UI0000939,FAC0027,2022,2022-03,10204.49,50,18761,1696.34,140,620.01,23752.0,I-REC,0.3914,3.7897
BANK01,,44271,17.3277,13.8621,UI0000940,FAC0027,2022,2022-04,7989.6,20,19749,2102.8,157,712.19,8854.2,I-REC,0.3914,3.9893
BANK01,,45760,17.9105,8.9552,UI0000941,FAC0027,2022,2022-05,13351.17,50,19127,1369.88,182,893.6,22880.0,I-REC,0.3914,3.8637
BANK01,,59043,23.1094,16.1766,UI0000942,FAC0027,2022,2022-06,17409.18,30,24878,1983.29,274,1092.97,17712.9,I-REC,0.3914,5.0254
BANK01,,59964,23.4699,11.735,UI0000943,FAC0027,2022,2022-07,17005.9,50,26699,3023.51,242,913.89,29982.0,GO,0.3914,5.3932
BANK01,,55638,21.7767,17.4214,UI0000944,FAC0027,2022,2022-08,17358.63,20,26653,3482.54,191,782.19,11127.6,I-REC,0.3914,5.3839
BANK01,,44964,17.5989,14.0791,UI0000945,FAC0027,2022,2022-09,8238.67,20,19827,2216.08,181,847.5,8992.8,GO,0.3914,4.0051
BANK01,,45952,17.9856,8.9928,UI0000946,FAC0027,2022,2022-10,9035.25,50,19908,1528.43,176,821.93,22976.0,I-REC,0.3914,4.0214
BANK01,,49235,19.2706,15.4165,UI0000947,FAC0027,2022,2022-11,11056.59,20,19096,2221.83,154,633.03,9847.0,GO,0.3914,3.8574
BANK01,,58620,22.9439,13.7663,UI0000948,FAC0027,2022,2022-12,11783.29,40,26443,1884.64,228,973.98,23448.0,I-REC,0.3914,5.3415
BANK01,,62586,23.7827,14.2696,UI0000949,FAC0027,2023,2023-01,14103.87,40,28123,2439.45,149,570.04,25034.4,GO,0.38,5.6808
BANK01,,53443,20.3083,10.1542,UI0000950,FAC0027,2023,2023-02,11740.02,50,26254,3474.45,308,1092.38,26721.5,I-REC,0.38,5.3033
BANK01,,43396,16.4905,11.5433,UI0000951,FAC0027,2023,2023-03,8167.06,30,20181,1607.55,267,1271.58,13018.8,GO,0.38,4.0766
BANK01,,46197,17.5549,12.2884,UI0000952,FAC0027,2023,2023-04,12769.8,30,21686,1749.07,265,868.02,13859.1,I-REC,0.38,4.3806
BANK01,,41786,15.8787,7.9393,UI0000953,FAC0027,2023,2023-05,13185.17,50,20202,1625.26,304,1453.54,20893.0,I-REC,0.38,4.0808
BANK01,,50188,19.0714,13.35,UI0000954,FAC0027,2023,2023-06,12525.08,30,25111,2968.57,228,1096.6,15056.4,I-REC,0.38,5.0724
BANK01,,53722,20.4144,12.2486,UI0000955,FAC0027,2023,2023-07,12765.53,40,26403,2143.5,202,981.94,21488.8,GO,0.38,5.3334
BANK01,,52391,19.9086,13.936,UI0000956,FAC0027,2023,2023-08,10600.05,30,24729,1894.96,138,626.96,15717.3,I-REC,0.38,4.9953
BANK01,,48227,18.3263,12.8284,UI0000957,FAC0027,2023,2023-09,13316.76,30,20630,2799.05,197,838.57,14468.1,I-REC,0.38,4.1673
BANK01,,46775,17.7745,12.4421,UI0000958,FAC0027,2023,2023-10,10298.03,30,22357,2920.71,199,755.24,14032.5,GO,0.38,4.5161
BANK01,,47634,18.1009,10.8606,UI0000959,FAC0027,2023,2023-11,8943.45,40,18626,1859.86,246,749.58,19053.6,GO,0.38,3.7625
BANK01,,54096,20.5565,8.2226,UI0000960,FAC0027,2023,2023-12,10393.64,60,27561,2102.39,232,1103.85,32457.6,GO,0.38,5.5673
BANK01,,62519,23.0633,6.919,UI0000961,FAC0027,2024,2024-01,11854.24,70,25083,1913.08,301,920.68,43763.3,I-REC,0.3689,5.0668
BANK01,,62485,23.0507,13.8304,UI0000962,FAC0027,2024,2024-02,15601.64,40,29064,2908.05,267,1202.26,24994.0,I-REC,0.3689,5.8709
BANK01,,40967,15.1127,6.0451,UI0000963,FAC0027,2024,2024-03,9163.82,60,21271,2569.08,299,1477.45,24580.2,I-REC,0.3689,4.2967
BANK01,,41670,15.3721,4.6116,UI0000964,FAC0027,2024,2024-04,9944.74,70,18721,1597.15,163,695.69,29169.0,GO,0.3689,3.7816
BANK01,,42341,15.6196,9.3718,UI0000965,FAC0027,2024,2024-05,9594.7,40,21877,1541.87,156,623.76,16936.4,GO,0.3689,4.4192
BANK01,,55572,20.5005,8.2002,UI0000966,FAC0027,2024,2024-06,13829.34,60,25074,2016.53,174,603.74,33343.2,I-REC,0.3689,5.0649
BANK01,,53610,19.7767,5.933,UI0000967,FAC0027,2024,2024-07,13663.37,70,24075,1960.25,226,821.67,37527.0,I-REC,0.3689,4.8632
BANK01,,48769,17.9909,8.9954,UI0000968,FAC0027,2024,2024-08,11470.16,50,25335,3523.61,287,1153.39,24384.5,I-REC,0.3689,5.1177
BANK01,,46368,17.1052,6.8421,UI0000969,FAC0027,2024,2024-09,14395.57,60,20826,2599.54,207,1015.42,27820.8,I-REC,0.3689,4.2069
BANK01,,46443,17.1328,5.1398,UI0000970,FAC0027,2024,2024-10,14106.71,70,19115,1885.0,150,613.73,32510.1,GO,0.3689,3.8612
BANK01,,43449,16.0283,6.4113,UI0000971,FAC0027,2024,2024-11,10699.87,60,21389,2739.74,280,1210.94,26069.4,I-REC,0.3689,4.3206
BANK01,,58713,21.6592,12.9955,UI0000972,FAC0027,2024,2024-12,13961.33,40,27423,3709.93,202,931.74,23485.2,I-REC,0.3689,5.5394
BANK01,,10708,4.1911,2.9338,UI0000973,FAC0028,2022,2022-01,2115.66,30,5212,479.11,467,1654.93,3212.4,GO,0.3914,1.0528
BANK01,,10499,4.1093,2.0547,UI0000974,FAC0028,2022,2022-02,2694.84,50,4685,638.67,396,1307.45,5249.5,GO,0.3914,0.9464
BANK01,,8086,3.1649,1.8989,UI0000975,FAC0028,2022,2022-03,1640.71,40,3964,348.73,427,1951.95,3234.4,GO,0.3914,0.8007
BANK01,,7552,2.9559,1.7735,UI0000976,FAC0028,2022,2022-04,2039.0,40,3781,287.95,386,1253.52,3020.8,I-REC,0.3914,0.7638
BANK01,,8645,3.3837,2.7069,UI0000977,FAC0028,2022,2022-05,2199.01,20,3945,404.17,408,1226.06,1729.0,GO,0.3914,0.7969
BANK01,,10562,4.134,2.4804,UI0000978,FAC0028,2022,2022-06,2641.15,40,4464,582.46,261,1203.88,4224.8,I-REC,0.3914,0.9017
BANK01,,10675,4.1782,2.0891,UI0000979,FAC0028,2022,2022-07,2723.81,50,4742,661.58,275,1047.83,5337.5,I-REC,0.3914,0.9579
BANK01,,10966,4.2921,3.4337,UI0000980,FAC0028,2022,2022-08,3498.32,20,4261,352.48,428,1421.81,2193.2,I-REC,0.3914,0.8607
BANK01,,8992,3.5195,2.1117,UI0000981,FAC0028,2022,2022-09,1722.12,40,3712,448.54,377,1317.34,3596.8,GO,0.3914,0.7498
BANK01,,7573,2.9641,1.482,UI0000982,FAC0028,2022,2022-10,1367.58,50,4019,547.46,215,858.57,3786.5,I-REC,0.3914,0.8118
BANK01,,7692,3.0106,1.5053,UI0000983,FAC0028,2022,2022-11,1441.5,50,4036,299.03,435,1446.95,3846.0,I-REC,0.3914,0.8153
BANK01,,12260,4.7986,3.8389,UI0000984,FAC0028,2022,2022-12,2344.42,20,4837,612.03,360,1103.35,2452.0,I-REC,0.3914,0.9771
BANK01,,9860,3.7468,2.6228,UI0000985,FAC0028,2023,2023-01,2107.06,30,4838,592.73,452,1804.73,2958.0,I-REC,0.38,0.9773
BANK01,,10047,3.8179,1.5271,UI0000986,FAC0028,2023,2023-02,1872.58,60,5367,657.16,405,1931.55,6028.2,I-REC,0.38,1.0841
BANK01,,8615,3.2737,1.6369,UI0000987,FAC0028,2023,2023-03,2375.36,50,4072,460.86,243,1094.11,4307.5,I-REC,0.38,0.8225
BANK01,,7457,2.8337,1.4168,UI0000988,FAC0028,2023,2023-04,2224.84,50,3787,433.72,227,1053.95,3728.5,I-REC,0.38,0.765
BANK01,,7912,3.0066,2.1046,UI0000989,FAC0028,2023,2023-05,1509.5,30,3679,504.3,204,751.02,2373.6,GO,0.38,0.7432
BANK01,,9688,3.6814,1.4726,UI0000990,FAC0028,2023,2023-06,2995.21,60,4312,470.3,233,1014.01,5812.8,GO,0.38,0.871
BANK01,,10688,4.0614,2.4369,UI0000991,FAC0028,2023,2023-07,3090.06,40,4642,519.5,202,628.72,4275.2,GO,0.38,0.9377
BANK01,,9466,3.5971,1.4388,UI0000992,FAC0028,2023,2023-08,1740.31,60,4263,504.39,312,1005.31,5679.6,GO,0.38,0.8611
BANK01,,8382,3.1852,1.9111,UI0000993,FAC0028,2023,2023-09,2303.03,40,4141,544.7,242,1010.63,3352.8,I-REC,0.38,0.8365
BANK01,,8992,3.417,2.3919,UI0000994,FAC0028,2023,2023-10,2292.66,30,3593,373.53,332,1552.1,2697.6,GO,0.38,0.7258
BANK01,,7439,2.8268,1.9788,UI0000995,FAC0028,2023,2023-11,2275.99,30,4067,286.68,351,1613.38,2231.7,I-REC,0.38,0.8215
BANK01,,11026,4.1899,2.0949,UI0000996,FAC0028,2023,2023-12,3195.48,50,5217,535.19,393,1941.64,5513.0,GO,0.38,1.0538
BANK01,,9702,3.5791,1.4316,UI0000997,FAC0028,2024,2024-01,2010.08,60,4614,571.04,270,925.18,5821.2,GO,0.3689,0.932
BANK01,,10481,3.8664,2.3199,UI0000998,FAC0028,2024,2024-02,2459.87,40,4631,336.51,461,2298.84,4192.4,GO,0.3689,0.9355
BANK01,,8193,3.0224,0.9067,UI0000999,FAC0028,2024,2024-03,1772.49,70,3901,455.04,349,1060.91,5735.1,I-REC,0.3689,0.788
BANK01,,8512,3.1401,0.942,UI0001000,FAC0028,2024,2024-04,2270.7,70,3841,300.7,297,1234.37,5958.4,I-REC,0.3689,0.7759
BANK01,,8803,3.2474,1.6237,UI0001001,FAC0028,2024,2024-05,1694.77,50,4025,297.22,388,1253.58,4401.5,I-REC,0.3689,0.8131
BANK01,,9629,3.5521,2.1313,UI0001002,FAC0028,2024,2024-06,1739.17,40,4346,586.46,240,824.44,3851.6,I-REC,0.3689,0.8779
BANK01,,9546,3.5215,1.4086,UI0001003,FAC0028,2024,2024-07,2911.44,60,4963,401.79,457,2146.56,5727.6,I-REC,0.3689,1.0025
BANK01,,10211,3.7668,1.8834,UI0001004,FAC0028,2024,2024-08,2664.09,50,4705,424.39,367,1728.78,5105.5,I-REC,0.3689,0.9504
BANK01,,8034,2.9637,1.7782,UI0001005,FAC0028,2024,2024-09,2276.86,40,3498,391.94,204,942.27,3213.6,I-REC,0.3689,0.7066
BANK01,,8533,3.1478,1.5739,UI0001006,FAC0028,2024,2024-10,1656.52,50,3569,477.57,262,983.58,4266.5,I-REC,0.3689,0.7209
BANK01,,8381,3.0918,0.9275,UI0001007,FAC0028,2024,2024-11,2327.91,70,3901,383.47,392,1798.64,5866.7,I-REC,0.3689,0.788
BANK01,,10129,3.7366,1.4946,UI0001008,FAC0028,2024,2024-12,2153.16,60,5304,575.47,366,1166.42,6077.4,I-REC,0.3689,1.0714
BANK02,,196753,10.546,6.3276,UI0001009,FAC0029,2022,2022-01,60539.28,40,100111,9955.32,2482,11261.86,78701.2,GO,0.0536,20.2224
BANK02,,189806,10.1736,5.0868,UI0001010,FAC0029,2022,2022-02,56898.75,50,94191,7399.6,2372,9357.34,94903.0,I-REC,0.0536,19.0266
BANK02,,154474,8.2798,6.6238,UI0001011,FAC0029,2022,2022-03,30764.15,20,68038,8431.95,2306,11095.7,30894.8,GO,0.0536,13.7437
BANK02,,165354,8.863,6.2041,UI0001012,FAC0029,2022,2022-04,43474.63,30,68158,8421.29,1291,5158.19,49606.2,I-REC,0.0536,13.7679
BANK02,,140612,7.5368,6.0294,UI0001013,FAC0029,2022,2022-05,40319.06,20,68621,8704.36,1377,5402.96,28122.4,GO,0.0536,13.8614
BANK02,,176665,9.4692,5.6815,UI0001014,FAC0029,2022,2022-06,42561.86,40,84233,10248.65,1375,6849.63,70666.0,I-REC,0.0536,17.0151
BANK02,,197020,10.5603,7.3922,UI0001015,FAC0029,2022,2022-07,36475.29,30,84915,6328.38,1846,5913.64,59106.0,I-REC,0.0536,17.1528
BANK02,,185396,9.9372,7.9498,UI0001016,FAC0029,2022,2022-08,42758.16,20,78676,9943.52,1903,8581.38,37079.2,GO,0.0536,15.8926
BANK02,,152299,8.1632,4.0816,UI0001017,FAC0029,2022,2022-09,41583.89,50,77549,5760.66,2287,7307.89,76149.5,GO,0.0536,15.6649
BANK02,,147326,7.8967,5.5277,UI0001018,FAC0029,2022,2022-10,44848.01,30,77320,7017.21,1948,6128.0,44197.8,GO,0.0536,15.6186
BANK02,,146827,7.8699,5.5089,UI0001019,FAC0029,2022,2022-11,34308.36,30,75457,6137.66,2216,7413.66,44048.1,I-REC,0.0536,15.2423
BANK02,,194050,10.4011,5.2005,UI0001020,FAC0029,2022,2022-12,61587.03,50,98823,13098.51,2184,7364.17,97025.0,GO,0.0536,19.9622
BANK02,,200423,10.422,4.1688,UI0001021,FAC0029,2023,2023-01,48102.62,60,88521,7039.85,1211,4711.56,120253.8,I-REC,0.052,17.8812
BANK02,,215453,11.2036,7.8425,UI0001022,FAC0029,2023,2023-02,64712.03,30,95583,11417.24,1360,6645.18,64635.9,GO,0.052,19.3078
BANK02,,141089,7.3366,2.9347,UI0001023,FAC0029,2023,2023-03,33644.03,60,69824,5563.95,2543,10699.63,84653.4,GO,0.052,14.1044
BANK02,,141378,7.3517,2.9407,UI0001024,FAC0029,2023,2023-04,37469.89,60,69554,6847.63,2240,9729.76,84826.8,I-REC,0.052,14.0499
BANK02,,135754,7.0592,2.8237,UI0001025,FAC0029,2023,2023-05,35674.12,60,65879,5689.5,2539,7909.16,81452.4,I-REC,0.052,13.3076
BANK02,,177070,9.2076,6.4453,UI0001026,FAC0029,2023,2023-06,40471.02,30,82332,5909.62,1500,6074.48,53121.0,GO,0.052,16.6311
BANK02,,195370,10.1592,4.0637,UI0001027,FAC0029,2023,2023-07,55467.21,60,89119,12208.37,1863,6808.79,117222.0,GO,0.052,18.002
BANK02,,196084,10.1964,7.1375,UI0001028,FAC0029,2023,2023-08,43922.4,30,83321,9809.11,1533,6861.3,58825.2,I-REC,0.052,16.8308
BANK02,,147180,7.6534,3.0613,UI0001029,FAC0029,2023,2023-09,36791.11,60,63037,5908.46,1862,6534.47,88308.0,I-REC,0.052,12.7335
BANK02,,147924,7.692,5.3844,UI0001030,FAC0029,2023,2023-10,31622.25,30,63302,7893.0,2214,7791.83,44377.2,I-REC,0.052,12.787
BANK02,,160173,8.329,4.9974,UI0001031,FAC0029,2023,2023-11,39044.06,40,68833,5812.05,2451,7645.34,64069.2,I-REC,0.052,13.9043
BANK02,,186833,9.7153,6.8007,UI0001032,FAC0029,2023,2023-12,36413.45,30,100386,7554.13,1366,5367.8,56049.9,I-REC,0.052,20.278
BANK02,,190729,9.6318,5.7791,UI0001033,FAC0029,2024,2024-01,60197.83,40,97354,7541.29,1790,5958.49,76291.6,GO,0.0505,19.6655
BANK02,,206722,10.4395,4.1758,UI0001034,FAC0029,2024,2024-02,40509.82,60,84173,7472.4,2485,10200.86,124033.2,GO,0.0505,17.0029
BANK02,,149100,7.5296,4.5177,UI0001035,FAC0029,2024,2024-03,44279.18,40,64147,8780.11,1712,5162.93,59640.0,GO,0.0505,12.9577
BANK02,,149317,7.5405,3.7703,UI0001036,FAC0029,2024,2024-04,42490.07,50,71924,10043.69,1426,7084.22,74658.5,I-REC,0.0505,14.5286
BANK02,,155490,7.8522,3.1409,UI0001037,FAC0029,2024,2024-05,32002.0,60,61182,5985.22,2659,10611.83,93294.0,GO,0.0505,12.3588
BANK02,,164298,8.297,4.9782,UI0001038,FAC0029,2024,2024-06,39937.68,40,81543,10751.25,1180,5332.36,65719.2,GO,0.0505,16.4717
BANK02,,194598,9.8272,4.9136,UI0001039,FAC0029,2024,2024-07,47168.76,50,87903,10943.68,1264,6037.3,97299.0,GO,0.0505,17.7564
BANK02,,186115,9.3988,4.6994,UI0001040,FAC0029,2024,2024-08,38938.05,50,90142,8917.64,1585,6209.52,93057.5,GO,0.0505,18.2087
BANK02,,139605,7.0501,4.23,UI0001041,FAC0029,2024,2024-09,41996.47,40,64784,6532.81,2021,8339.46,55842.0,GO,0.0505,13.0864
BANK02,,155132,7.8342,4.7005,UI0001042,FAC0029,2024,2024-10,39650.25,40,66865,9164.06,1509,4625.12,62052.8,GO,0.0505,13.5067
BANK02,,143831,7.2635,3.6317,UI0001043,FAC0029,2024,2024-11,43629.22,50,73593,8323.72,1537,6494.59,71915.5,I-REC,0.0505,14.8658
BANK02,,214835,10.8492,5.4246,UI0001044,FAC0029,2024,2024-12,60871.87,50,87198,7476.41,2205,8652.5,107417.5,I-REC,0.0505,17.614
BANK02,,32675,1.7514,1.4011,UI0001045,FAC0030,2022,2022-01,6613.72,20,17024,1874.03,43,199.71,6535.0,GO,0.0536,3.4388
BANK02,,33125,1.7755,0.8878,UI0001046,FAC0030,2022,2022-02,6238.43,50,16681,2137.36,48,212.98,16562.5,GO,0.0536,3.3696
BANK02,,26056,1.3966,0.6983,UI0001047,FAC0030,2022,2022-03,7838.21,50,12495,1358.3,72,259.74,13028.0,I-REC,0.0536,2.524
BANK02,,28816,1.5445,0.9267,UI0001048,FAC0030,2022,2022-04,5281.26,40,12355,1489.95,47,188.53,11526.4,I-REC,0.0536,2.4957
BANK02,,26548,1.423,0.7115,UI0001049,FAC0030,2022,2022-05,8472.01,50,11659,1431.11,35,164.25,13274.0,I-REC,0.0536,2.3551
BANK02,,29076,1.5585,1.2468,UI0001050,FAC0030,2022,2022-06,7533.77,20,13487,1739.4,35,117.02,5815.2,I-REC,0.0536,2.7244
BANK02,,29235,1.567,0.9402,UI0001051,FAC0030,2022,2022-07,8440.97,40,13908,1893.08,38,181.04,11694.0,I-REC,0.0536,2.8094
BANK02,,30468,1.6331,1.3065,UI0001052,FAC0030,2022,2022-08,7978.64,20,13452,1104.88,46,152.43,6093.6,I-REC,0.0536,2.7173
BANK02,,28710,1.5389,1.0772,UI0001053,FAC0030,2022,2022-09,6151.26,30,11527,861.14,42,138.93,8613.0,I-REC,0.0536,2.3285
BANK02,,25644,1.3745,1.0996,UI0001054,FAC0030,2022,2022-10,5023.48,20,12510,1650.46,50,172.62,5128.8,GO,0.0536,2.527
BANK02,,25451,1.3642,1.0913,UI0001055,FAC0030,2022,2022-11,5386.58,20,11725,1153.01,68,272.58,5090.2,I-REC,0.0536,2.3685
BANK02,,35455,1.9004,1.3303,UI0001056,FAC0030,2022,2022-12,9478.16,30,16383,2012.71,66,230.42,10636.5,GO,0.0536,3.3094
BANK02,,36951,1.9215,1.1529,UI0001057,FAC0030,2023,2023-01,9714.17,40,15212,1205.68,46,212.69,14780.4,I-REC,0.052,3.0728
BANK02,,31118,1.6181,0.9709,UI0001058,FAC0030,2023,2023-02,6134.69,40,16068,2060.17,69,315.84,12447.2,I-REC,0.052,3.2457
BANK02,,27082,1.4083,0.9858,UI0001059,FAC0030,2023,2023-03,6559.43,30,10924,1019.58,75,314.77,8124.6,GO,0.052,2.2066
BANK02,,24816,1.2904,0.7743,UI0001060,FAC0030,2023,2023-04,7772.2,40,12790,1000.86,62,216.1,9926.4,I-REC,0.052,2.5836
BANK02,,25761,1.3396,0.6698,UI0001061,FAC0030,2023,2023-05,6757.62,50,11180,1000.05,57,178.47,12880.5,I-REC,0.052,2.2584
BANK02,,28451,1.4795,0.7397,UI0001062,FAC0030,2023,2023-06,7674.04,50,13618,1493.15,70,336.24,14225.5,I-REC,0.052,2.7508
BANK02,,30512,1.5866,0.952,UI0001063,FAC0030,2023,2023-07,6264.53,40,15956,1615.44,39,171.83,12204.8,GO,0.052,3.2231
BANK02,,28987,1.5073,0.9044,UI0001064,FAC0030,2023,2023-08,9049.21,40,14171,1840.08,68,241.27,11594.8,I-REC,0.052,2.8625
BANK02,,24844,1.2919,0.5168,UI0001065,FAC0030,2023,2023-09,5347.98,60,12297,949.35,58,279.06,14906.4,GO,0.052,2.484
BANK02,,26817,1.3945,0.5578,UI0001066,FAC0030,2023,2023-10,7863.05,60,12827,1103.12,54,162.49,16090.2,GO,0.052,2.5911
BANK02,,26259,1.3655,0.6827,UI0001067,FAC0030,2023,2023-11,5886.13,50,12279,977.65,75,234.16,13129.5,GO,0.052,2.4804
BANK02,,32078,1.6681,1.0008,UI0001068,FAC0030,2023,2023-12,9636.5,40,14614,1385.76,51,185.42,12831.2,GO,0.052,2.952
BANK02,,32142,1.6232,0.9739,UI0001069,FAC0030,2024,2024-01,7133.33,40,16230,1892.96,41,127.05,12856.8,GO,0.0505,3.2785
BANK02,,36052,1.8206,0.9103,UI0001070,FAC0030,2024,2024-02,7806.34,50,15501,1742.04,62,201.73,18026.0,GO,0.0505,3.1312
BANK02,,26236,1.3249,0.795,UI0001071,FAC0030,2024,2024-03,6565.31,40,11080,958.85,41,190.13,10494.4,I-REC,0.0505,2.2382
BANK02,,25912,1.3086,0.7851,UI0001072,FAC0030,2024,2024-04,6807.03,40,12069,1466.59,67,330.86,10364.8,GO,0.0505,2.4379
BANK02,,24266,1.2254,0.3676,UI0001073,FAC0030,2024,2024-05,6041.73,70,11760,1137.83,57,236.5,16986.2,GO,0.0505,2.3755
BANK02,,33729,1.7033,0.511,UI0001074,FAC0030,2024,2024-06,7744.2,70,15336,1457.81,69,292.22,23610.3,I-REC,0.0505,3.0979
BANK02,,28143,1.4212,0.5685,UI0001075,FAC0030,2024,2024-07,8848.3,60,13796,1231.23,67,319.38,16885.8,I-REC,0.0505,2.7868
BANK02,,29850,1.5074,0.7537,UI0001076,FAC0030,2024,2024-08,8839.66,50,14261,1538.82,71,351.12,14925.0,GO,0.0505,2.8807
BANK02,,24358,1.2301,0.615,UI0001077,FAC0030,2024,2024-09,5763.94,50,11514,944.53,71,318.03,12179.0,GO,0.0505,2.3258
BANK02,,24082,1.2161,0.6081,UI0001078,FAC0030,2024,2024-10,5556.63,50,11619,1564.83,65,307.09,12041.0,GO,0.0505,2.347
BANK02,,25959,1.3109,0.3933,UI0001079,FAC0030,2024,2024-11,5285.98,70,11238,911.76,52,175.09,18171.3,GO,0.0505,2.2701
BANK02,,32677,1.6502,0.6601,UI0001080,FAC0030,2024,2024-12,9218.41,60,16340,1902.93,59,252.0,19606.2,I-REC,0.0505,3.3007
BANK02,,1039629,310.5372,217.376,UI0001081,FAC0031,2022,2022-01,267544.25,30,553316,46040.99,1214,5488.44,311888.7,GO,0.2987,111.7698
BANK02,,1198382,357.9567,250.5697,UI0001082,FAC0031,2022,2022-02,348739.53,30,528975,46125.49,972,3447.74,359514.6,GO,0.2987,106.853
BANK02,,799678,238.8638,191.0911,UI0001083,FAC0031,2022,2022-03,211729.01,20,391125,45315.23,1554,5887.85,159935.6,I-REC,0.2987,79.0072
BANK02,,890545,266.0058,133.0029,UI0001084,FAC0031,2022,2022-04,160328.86,50,381102,51181.71,1022,4888.95,445272.5,I-REC,0.2987,76.9826
BANK02,,889970,265.834,132.917,UI0001085,FAC0031,2022,2022-05,184391.77,50,350976,26208.34,1538,7185.39,444985.0,I-REC,0.2987,70.8972
BANK02,,1050786,313.8698,251.0958,UI0001086,FAC0031,2022,2022-06,196482.6,20,425781,52463.91,1135,4710.07,210157.2,GO,0.2987,86.0078
BANK02,,968837,289.3916,202.5741,UI0001087,FAC0031,2022,2022-07,192629.63,30,495908,45053.99,1490,5851.77,290651.1,GO,0.2987,100.1734
BANK02,,936424,279.7098,223.7679,UI0001088,FAC0031,2022,2022-08,259647.8,20,479784,47686.23,1309,3982.68,187284.8,I-REC,0.2987,96.9164
BANK02,,840001,250.9083,150.545,UI0001089,FAC0031,2022,2022-09,198237.21,40,382491,37490.36,1629,7895.66,336000.4,I-REC,0.2987,77.2632
BANK02,,876663,261.8592,130.9296,UI0001090,FAC0031,2022,2022-10,264614.74,50,410981,40014.99,930,3196.2,438331.5,GO,0.2987,83.0182
BANK02,,839474,250.7509,150.4505,UI0001091,FAC0031,2022,2022-11,177932.96,40,419341,34445.71,879,3114.08,335789.6,I-REC,0.2987,84.7069
BANK02,,1022286,305.3568,213.7498,UI0001092,FAC0031,2022,2022-12,280373.73,30,547482,46202.56,1629,7712.82,306685.8,GO,0.2987,110.5914
BANK02,,1025433,297.3756,148.6878,UI0001093,FAC0031,2023,2023-01,225222.0,50,494647,37850.76,881,3409.95,512716.5,I-REC,0.29,99.9187
BANK02,,1012117,293.5139,146.757,UI0001094,FAC0031,2023,2023-02,221292.35,50,473461,60223.73,982,3174.42,506058.5,I-REC,0.29,95.6391
BANK02,,859212,249.1715,99.6686,UI0001095,FAC0031,2023,2023-03,217612.83,60,374717,38731.73,1403,5388.15,515527.2,GO,0.29,75.6928
BANK02,,886994,257.2283,154.337,UI0001096,FAC0031,2023,2023-04,257765.31,40,342372,38451.24,1860,6249.83,354797.6,I-REC,0.29,69.1591
BANK02,,896176,259.891,181.9237,UI0001097,FAC0031,2023,2023-05,220704.32,30,401842,52273.36,1884,6029.13,268852.8,I-REC,0.29,81.1721
BANK02,,1010456,293.0322,117.2129,UI0001098,FAC0031,2023,2023-06,269550.41,60,417359,45710.93,967,3234.49,606273.6,GO,0.29,84.3065
